"RN","ThreAss","ThreCon","intervention","step","Asupp","Bsupp","ABsupp","Apos","Aneg","A","Bpos","Bneg","B","ABpos","ABneg","AB","sr-supporters","sr-opponents","satisfaction-rate","support-rate"
"25","0.6","0.6","0","98","1","39","0","1","0","0","28","11","0","0","0","0","0.717948717948718","1","0.725","0.975"
"29","0.6","1","0","46","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"30","0.6","1","1","22","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"27","0.6","0.8","0","69","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"24","0.6","0.4","1","92","1","39","0","0","1","0","37","2","0","0","0","0","0.9487179487179487","0","0.925","0.975"
"26","0.6","0.6","1","51","11","29","0","4","7","0","20","9","0","0","0","0","0.6896551724137931","0.36363636363636365","0.6","0.725"
"28","0.6","0.8","1","47","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"25","0.6","0.6","0","99","1","39","0","1","0","0","28","11","0","0","0","0","0.717948717948718","1","0.725","0.975"
"29","0.6","1","0","47","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"27","0.6","0.8","0","70","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"22","0.6","0.2","1","89","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"28","0.6","0.8","1","48","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"26","0.6","0.6","1","52","8","32","0","3","5","0","22","10","0","0","0","0","0.6875","0.375","0.625","0.8"
"25","0.6","0.6","0","100","1","39","0","1","0","0","28","11","0","0","0","0","0.717948717948718","1","0.725","0.975"
"29","0.6","1","0","48","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"30","0.6","1","1","23","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"27","0.6","0.8","0","71","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"24","0.6","0.4","1","93","1","39","0","0","1","0","37","2","0","0","0","0","0.9487179487179487","0","0.925","0.975"
"28","0.6","0.8","1","49","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"29","0.6","1","0","49","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"26","0.6","0.6","1","53","7","33","0","3","4","0","23","10","0","0","0","0","0.696969696969697","0.42857142857142855","0.65","0.825"
"22","0.6","0.2","1","90","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"27","0.6","0.8","0","72","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"24","0.6","0.4","1","94","1","39","0","0","1","0","37","2","0","0","0","0","0.9487179487179487","0","0.925","0.975"
"28","0.6","0.8","1","50","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"29","0.6","1","0","50","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"30","0.6","1","1","24","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"26","0.6","0.6","1","54","7","33","0","3","4","0","23","10","0","0","0","0","0.696969696969697","0.42857142857142855","0.65","0.825"
"27","0.6","0.8","0","73","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"24","0.6","0.4","1","95","1","39","0","0","1","0","37","2","0","0","0","0","0.9487179487179487","0","0.925","0.975"
"29","0.6","1","0","51","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"22","0.6","0.2","1","91","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"26","0.6","0.6","1","55","7","33","0","3","4","0","23","10","0","0","0","0","0.696969696969697","0.42857142857142855","0.65","0.825"
"27","0.6","0.8","0","74","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"30","0.6","1","1","25","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"24","0.6","0.4","1","96","1","39","0","0","1","0","37","2","0","0","0","0","0.9487179487179487","0","0.925","0.975"
"29","0.6","1","0","52","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"30","0.6","1","1","26","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"26","0.6","0.6","1","56","7","33","0","3","4","0","23","10","0","0","0","0","0.696969696969697","0.42857142857142855","0.65","0.825"
"31","0.8","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","0.6","0.4","1","97","1","39","0","0","1","0","37","2","0","0","0","0","0.9487179487179487","0","0.925","0.975"
"29","0.6","1","0","53","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"22","0.6","0.2","1","92","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"30","0.6","1","1","27","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"27","0.6","0.8","0","75","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"29","0.6","1","0","54","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"24","0.6","0.4","1","98","1","39","0","0","1","0","37","2","0","0","0","0","0.9487179487179487","0","0.925","0.975"
"31","0.8","0.2","0","1","16","20","4","11","5","0","15","4","1","4","0","0","0.75","0.6875","0.75","0.5"
"30","0.6","1","1","28","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"27","0.6","0.8","0","76","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"29","0.6","1","0","55","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"26","0.6","0.6","1","57","7","33","0","3","4","0","23","10","0","0","0","0","0.696969696969697","0.42857142857142855","0.65","0.825"
"31","0.8","0.2","0","2","18","21","1","14","3","1","14","6","1","1","0","0","0.6666666666666666","0.7777777777777778","0.725","0.525"
"24","0.6","0.4","1","99","1","39","0","0","1","0","37","2","0","0","0","0","0.9487179487179487","0","0.925","0.975"
"22","0.6","0.2","1","93","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"27","0.6","0.8","0","77","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"29","0.6","1","0","56","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"31","0.8","0.2","0","3","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"24","0.6","0.4","1","100","1","39","0","0","1","0","37","2","0","0","0","0","0.9487179487179487","0","0.925","0.975"
"26","0.6","0.6","1","58","7","33","0","3","4","0","23","10","0","0","0","0","0.696969696969697","0.42857142857142855","0.65","0.825"
"30","0.6","1","1","29","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"27","0.6","0.8","0","78","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"29","0.6","1","0","57","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"22","0.6","0.2","1","94","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"27","0.6","0.8","0","79","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"26","0.6","0.6","1","59","7","33","0","3","4","0","23","10","0","0","0","0","0.696969696969697","0.42857142857142855","0.65","0.825"
"30","0.6","1","1","30","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"29","0.6","1","0","58","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"31","0.8","0.2","0","4","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"27","0.6","0.8","0","80","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"22","0.6","0.2","1","95","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"26","0.6","0.6","1","60","7","33","0","3","4","0","23","10","0","0","0","0","0.696969696969697","0.42857142857142855","0.65","0.825"
"29","0.6","1","0","59","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"31","0.8","0.2","0","5","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"30","0.6","1","1","31","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"29","0.6","1","0","60","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"27","0.6","0.8","0","81","19","20","1","12","6","1","12","8","0","1","0","0","0.6","0.631578947368421","0.625","0.5"
"31","0.8","0.2","0","6","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"26","0.6","0.6","1","61","7","33","0","3","4","0","23","10","0","0","0","0","0.696969696969697","0.42857142857142855","0.65","0.825"
"22","0.6","0.2","1","96","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"32","0.8","0.2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","0.6","1","0","61","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"31","0.8","0.2","0","7","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"26","0.6","0.6","1","62","7","33","0","3","4","0","23","9","1","0","0","0","0.696969696969697","0.42857142857142855","0.65","0.825"
"27","0.6","0.8","0","82","17","22","1","12","4","1","15","7","0","1","0","0","0.6818181818181818","0.7058823529411765","0.7","0.55"
"30","0.6","1","1","32","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"22","0.6","0.2","1","97","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"29","0.6","1","0","62","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"31","0.8","0.2","0","8","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"27","0.6","0.8","0","83","16","23","1","11","5","0","15","8","0","1","0","0","0.6521739130434783","0.6875","0.675","0.575"
"26","0.6","0.6","1","63","7","33","0","3","4","0","24","9","0","0","0","0","0.7272727272727273","0.42857142857142855","0.675","0.825"
"29","0.6","1","0","63","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"30","0.6","1","1","33","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"31","0.8","0.2","0","9","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"22","0.6","0.2","1","98","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"32","0.8","0.2","1","1","16","20","4","11","5","0","15","4","1","4","0","0","0.75","0.6875","0.75","0.5"
"27","0.6","0.8","0","84","13","26","1","9","4","0","18","8","0","1","0","0","0.6923076923076923","0.6923076923076923","0.7","0.65"
"29","0.6","1","0","64","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"26","0.6","0.6","1","64","7","33","0","3","4","0","24","9","0","0","0","0","0.7272727272727273","0.42857142857142855","0.675","0.825"
"31","0.8","0.2","0","10","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"30","0.6","1","1","34","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"32","0.8","0.2","1","2","18","21","1","14","3","1","14","6","1","1","0","0","0.6666666666666666","0.7777777777777778","0.725","0.525"
"29","0.6","1","0","65","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"22","0.6","0.2","1","99","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"27","0.6","0.8","0","85","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"26","0.6","0.6","1","65","7","33","0","3","4","0","24","9","0","0","0","0","0.7272727272727273","0.42857142857142855","0.675","0.825"
"31","0.8","0.2","0","11","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"32","0.8","0.2","1","3","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"27","0.6","0.8","0","86","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"31","0.8","0.2","0","12","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"30","0.6","1","1","35","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"26","0.6","0.6","1","66","7","33","0","3","4","0","24","9","0","0","0","0","0.7272727272727273","0.42857142857142855","0.675","0.825"
"22","0.6","0.2","1","100","0","40","0","0","0","0","26","13","1","0","0","0","0.65","0","0.65","1"
"32","0.8","0.2","1","4","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"29","0.6","1","0","66","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"31","0.8","0.2","0","13","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"27","0.6","0.8","0","87","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"26","0.6","0.6","1","67","7","33","0","3","4","0","24","9","0","0","0","0","0.7272727272727273","0.42857142857142855","0.675","0.825"
"30","0.6","1","1","36","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"32","0.8","0.2","1","5","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"31","0.8","0.2","0","14","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"29","0.6","1","0","67","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"27","0.6","0.8","0","88","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"32","0.8","0.2","1","6","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"26","0.6","0.6","1","68","7","33","0","3","4","0","24","9","0","0","0","0","0.7272727272727273","0.42857142857142855","0.675","0.825"
"29","0.6","1","0","68","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"31","0.8","0.2","0","15","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"27","0.6","0.8","0","89","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"30","0.6","1","1","37","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"32","0.8","0.2","1","7","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"29","0.6","1","0","69","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"31","0.8","0.2","0","16","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"26","0.6","0.6","1","69","7","33","0","3","4","0","24","9","0","0","0","0","0.7272727272727273","0.42857142857142855","0.675","0.825"
"33","0.8","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","0.6","0.8","0","90","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"29","0.6","1","0","70","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"32","0.8","0.2","1","8","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"31","0.8","0.2","0","17","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"26","0.6","0.6","1","70","7","33","0","3","4","0","24","9","0","0","0","0","0.7272727272727273","0.42857142857142855","0.675","0.825"
"30","0.6","1","1","38","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"27","0.6","0.8","0","91","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
